DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,NAME
386,386,208,53.9,178,46.1,116.9,-888888888,10,2.6,56,14.5,25,6.5,26,6.7,12,3.1,36,9.3,45,11.7,51,13.2,50,13.0,29,7.5,30,7.8,13,3.4,3,0.8,42.8,-888888888,117,30.3,281,72.8,269,69.7,269,69.7,66,17.1,46,11.9,269,269,146,54.3,123,45.7,118.7,-888888888,46,46,20,43.5,26,56.5,76.9,-888888888,386,386,386,100.0,0,0.0,386,100.0,276,71.5,110,28.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,386,386,276,71.5,110,28.5,0,0.0,0,0.0,0,0.0,0,0.0,386,386,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,386,100.0,276,71.5,110,28.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,166,-888888888,269,269,146,54.3,123,45.7,ZCTA5 31083
1284,1284,721,56.2,563,43.8,128.1,-888888888,61,4.8,125,9.7,85,6.6,67,5.2,35,2.7,146,11.4,149,11.6,144,11.2,131,10.2,93,7.2,160,12.5,77,6.0,11,0.9,43.5,-888888888,316,24.6,979,76.2,968,75.4,946,73.7,284,22.1,248,19.3,968,968,504,52.1,464,47.9,108.6,-888888888,248,248,121,48.8,127,51.2,95.3,-888888888,1284,1284,1284,100.0,0,0.0,1284,100.0,1214,94.5,70,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1284,1284,1214,94.5,70,5.5,0,0.0,0,0.0,0,0.0,0,0.0,1284,1284,81,6.3,60,4.7,0,0.0,0,0.0,21,1.6,1203,93.7,1133,88.2,70,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,666,-888888888,961,961,504,52.4,457,47.6,ZCTA5 31733
932,932,462,49.6,470,50.4,98.3,-888888888,41,4.4,95,10.2,47,5.0,36,3.9,38,4.1,66,7.1,76,8.2,176,18.9,21,2.3,94,10.1,97,10.4,102,10.9,43,4.6,50.1,-888888888,216,23.2,749,80.4,716,76.8,713,76.5,330,35.4,242,26.0,716,716,344,48.0,372,52.0,92.5,-888888888,242,242,104,43.0,138,57.0,75.4,-888888888,932,932,886,95.1,46,4.9,886,95.1,803,86.2,7,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,2.6,24,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,5.6,46,4.9,12,1.3,0,0.0,0,0.0,0,0.0,932,932,849,91.1,44,4.7,34,3.6,51,5.5,0,0.0,52,5.6,932,932,93,10.0,93,10.0,0,0.0,0,0.0,0,0.0,839,90.0,762,81.8,7,0.8,0,0.0,24,2.6,0,0.0,0,0.0,46,4.9,0,0.0,46,4.9,532,-888888888,702,702,330,47.0,372,53.0,ZCTA5 31783
1872,1872,866,46.3,1006,53.7,86.1,-888888888,53,2.8,209,11.2,170,9.1,105,5.6,61,3.3,204,10.9,137,7.3,350,18.7,107,5.7,194,10.4,173,9.2,103,5.5,6,0.3,43.7,-888888888,510,27.2,1374,73.4,1362,72.8,1335,71.3,378,20.2,282,15.1,1362,1362,684,50.2,678,49.8,100.9,-888888888,282,282,110,39.0,172,61.0,64.0,-888888888,1872,1872,1872,100.0,0,0.0,1872,100.0,1360,72.6,489,26.1,23,1.2,17,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1872,1872,1360,72.6,489,26.1,23,1.2,0,0.0,0,0.0,0,0.0,1872,1872,72,3.8,0,0.0,24,1.3,25,1.3,23,1.2,1800,96.2,1288,68.8,489,26.1,23,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,753,-888888888,1346,1346,668,49.6,678,50.4,ZCTA5 31641
5789,5789,2874,49.6,2915,50.4,98.6,-888888888,390,6.7,394,6.8,363,6.3,287,5.0,251,4.3,910,15.7,591,10.2,658,11.4,530,9.2,528,9.1,569,9.8,237,4.1,81,1.4,39.4,-888888888,1306,22.6,4577,79.1,4483,77.4,4322,74.7,1180,20.4,887,15.3,4483,4483,2267,50.6,2216,49.4,102.3,-888888888,887,887,480,54.1,407,45.9,117.9,-888888888,5789,5789,5744,99.2,45,0.8,5744,99.2,4369,75.5,1226,21.2,18,0.3,18,0.3,0,0.0,0,0.0,0,0.0,98,1.7,17,0.3,0,0.0,25,0.4,0,0.0,40,0.7,16,0.3,0,0.0,15,0.3,15,0.3,0,0.0,0,0.0,0,0.0,18,0.3,45,0.8,0,0.0,0,0.0,0,0.0,0,0.0,5789,5789,4397,76.0,1226,21.2,18,0.3,115,2.0,15,0.3,63,1.1,5789,5789,220,3.8,28,0.5,27,0.5,61,1.1,104,1.8,5569,96.2,4182,72.2,1226,21.2,18,0.3,98,1.7,15,0.3,13,0.2,17,0.3,17,0.3,0,0.0,2451,-888888888,4365,4365,2210,50.6,2155,49.4,ZCTA5 31569
10835,10835,5188,47.9,5647,52.1,91.9,-888888888,719,6.6,731,6.7,867,8.0,737,6.8,759,7.0,1231,11.4,1384,12.8,1406,13.0,630,5.8,687,6.3,935,8.6,612,5.6,137,1.3,36.8,-888888888,2786,25.7,8339,77.0,8049,74.3,7702,71.1,2042,18.8,1684,15.5,8049,8049,3743,46.5,4306,53.5,86.9,-888888888,1684,1684,753,44.7,931,55.3,80.9,-888888888,10835,10835,10631,98.1,204,1.9,10631,98.1,7602,70.2,2807,25.9,30,0.3,30,0.3,0,0.0,0,0.0,0,0.0,124,1.1,0,0.0,80,0.7,0,0.0,44,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,0.6,204,1.9,13,0.1,0,0.0,80,0.7,111,1.0,10835,10835,7695,71.0,2931,27.1,141,1.3,204,1.9,0,0.0,68,0.6,10835,10835,483,4.5,400,3.7,4,0.0,0,0.0,79,0.7,10352,95.5,7191,66.4,2803,25.9,30,0.3,124,1.1,0,0.0,0,0.0,204,1.9,0,0.0,204,1.9,4681,-888888888,7897,7897,3655,46.3,4242,53.7,ZCTA5 31620
257,257,128,49.8,129,50.2,99.2,-888888888,14,5.4,16,6.2,8,3.1,14,5.4,14,5.4,17,6.6,36,14.0,31,12.1,15,5.8,33,12.8,34,13.2,23,8.9,2,0.8,49.8,-888888888,49,19.1,219,85.2,208,80.9,203,79.0,82,31.9,59,23.0,208,208,98,47.1,110,52.9,89.1,-888888888,59,59,30,50.8,29,49.2,103.4,-888888888,257,257,255,99.2,2,0.8,255,99.2,120,46.7,134,52.1,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8,2,0.8,0,0.0,0,0.0,0,0.0,257,257,122,47.5,136,52.9,1,0.4,0,0.0,0,0.0,0,0.0,257,257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,257,100.0,120,46.7,134,52.1,1,0.4,0,0.0,0,0.0,0,0.0,2,0.8,0,0.0,2,0.8,147,-888888888,208,208,98,47.1,110,52.9,ZCTA5 31627
1091,1091,492,45.1,599,54.9,82.1,-888888888,18,1.6,71,6.5,78,7.1,92,8.4,14,1.3,77,7.1,160,14.7,203,18.6,97,8.9,63,5.8,92,8.4,121,11.1,5,0.5,45.6,-888888888,259,23.7,876,80.3,832,76.3,826,75.7,226,20.7,218,20.0,832,832,345,41.5,487,58.5,70.8,-888888888,218,218,99,45.4,119,54.6,83.2,-888888888,1091,1091,1091,100.0,0,0.0,1091,100.0,965,88.5,126,11.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1091,1091,965,88.5,126,11.5,0,0.0,0,0.0,0,0.0,0,0.0,1091,1091,8,0.7,0,0.0,8,0.7,0,0.0,0,0.0,1083,99.3,957,87.7,126,11.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,483,-888888888,832,832,345,41.5,487,58.5,ZCTA5 31649
31935,31935,15169,47.5,16766,52.5,90.5,-888888888,2004,6.3,2005,6.3,2333,7.3,2880,9.0,3237,10.1,4597,14.4,3511,11.0,3496,10.9,2113,6.6,1751,5.5,2653,8.3,1112,3.5,243,0.8,31.5,-888888888,7663,24.0,25203,78.9,24272,76.0,21914,68.6,5116,16.0,4008,12.6,24272,24272,11227,46.3,13045,53.7,86.1,-888888888,4008,4008,1667,41.6,2341,58.4,71.2,-888888888,31935,31935,31293,98.0,642,2.0,31293,98.0,7756,24.3,22668,71.0,84,0.3,26,0.1,0,0.0,18,0.1,0,0.0,40,0.1,0,0.0,11,0.0,0,0.0,27,0.1,0,0.0,0,0.0,2,0.0,22,0.1,22,0.1,0,0.0,0,0.0,0,0.0,723,2.3,642,2.0,318,1.0,91,0.3,12,0.0,8,0.0,31935,31935,8367,26.2,23017,72.1,201,0.6,52,0.2,40,0.1,918,2.9,31935,31935,1494,4.7,576,1.8,110,0.3,122,0.4,686,2.1,30441,95.3,7277,22.8,22577,70.7,84,0.3,40,0.1,1,0.0,10,0.0,452,1.4,17,0.1,435,1.4,13075,-888888888,23754,23754,10905,45.9,12849,54.1,ZCTA5 31705
5533,5533,2613,47.2,2920,52.8,89.5,-888888888,357,6.5,344,6.2,439,7.9,309,5.6,198,3.6,619,11.2,790,14.3,620,11.2,352,6.4,360,6.5,846,15.3,182,3.3,117,2.1,41.2,-888888888,1358,24.5,4298,77.7,4175,75.5,4018,72.6,1391,25.1,1145,20.7,4175,4175,1981,47.4,2194,52.6,90.3,-888888888,1145,1145,477,41.7,668,58.3,71.4,-888888888,5533,5533,5533,100.0,0,0.0,5533,100.0,2714,49.1,2816,50.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5533,5533,2714,49.1,2816,50.9,0,0.0,0,0.0,0,0.0,3,0.1,5533,5533,95,1.7,0,0.0,92,1.7,0,0.0,3,0.1,5438,98.3,2663,48.1,2775,50.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2852,-888888888,4136,4136,1962,47.4,2174,52.6,ZCTA5 31714
3079,3079,1691,54.9,1388,45.1,121.8,-888888888,219,7.1,239,7.8,391,12.7,207,6.7,80,2.6,240,7.8,408,13.3,406,13.2,190,6.2,173,5.6,323,10.5,161,5.2,42,1.4,38.3,-888888888,967,31.4,2174,70.6,2112,68.6,1995,64.8,607,19.7,526,17.1,2112,2112,1074,50.9,1038,49.1,103.5,-888888888,526,526,278,52.9,248,47.1,112.1,-888888888,3079,3079,2990,97.1,89,2.9,2990,97.1,1874,60.9,1116,36.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,2.9,89,2.9,0,0.0,0,0.0,0,0.0,3079,3079,1963,63.8,1205,39.1,0,0.0,0,0.0,0,0.0,0,0.0,3079,3079,231,7.5,91,3.0,0,0.0,0,0.0,140,4.5,2848,92.5,1643,53.4,1116,36.2,0,0.0,0,0.0,0,0.0,0,0.0,89,2.9,0,0.0,89,2.9,1246,-888888888,2048,2048,1042,50.9,1006,49.1,ZCTA5 31716
343,343,153,44.6,190,55.4,80.5,-888888888,25,7.3,57,16.6,12,3.5,92,26.8,0,0.0,19,5.5,43,12.5,30,8.7,24,7.0,8,2.3,13,3.8,12,3.5,8,2.3,19.0,-888888888,129,37.6,226,65.9,214,62.4,157,45.8,33,9.6,33,9.6,214,214,114,53.3,100,46.7,114.0,-888888888,33,33,17,51.5,16,48.5,106.3,-888888888,343,343,343,100.0,0,0.0,343,100.0,33,9.6,310,90.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,343,343,33,9.6,310,90.4,0,0.0,0,0.0,0,0.0,0,0.0,343,343,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,343,100.0,33,9.6,310,90.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,243,-888888888,214,214,114,53.3,100,46.7,ZCTA5 31743
2925,2925,1350,46.2,1575,53.8,85.7,-888888888,151,5.2,257,8.8,167,5.7,95,3.2,211,7.2,327,11.2,278,9.5,428,14.6,204,7.0,177,6.1,370,12.6,215,7.4,45,1.5,44.1,-888888888,654,22.4,2285,78.1,2271,77.6,2238,76.5,738,25.2,630,21.5,2271,2271,1048,46.1,1223,53.9,85.7,-888888888,630,630,297,47.1,333,52.9,89.2,-888888888,2925,2925,2918,99.8,7,0.2,2918,99.8,2351,80.4,550,18.8,7,0.2,0,0.0,0,0.0,0,0.0,0,0.0,10,0.3,0,0.0,0,0.0,10,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.2,7,0.2,0,0.0,0,0.0,0,0.0,2925,2925,2358,80.6,557,19.0,7,0.2,10,0.3,0,0.0,0,0.0,2925,2925,16,0.5,16,0.5,0,0.0,0,0.0,0,0.0,2909,99.5,2335,79.8,550,18.8,7,0.2,10,0.3,0,0.0,0,0.0,7,0.2,0,0.0,7,0.2,1404,-888888888,2269,2269,1046,46.1,1223,53.9,ZCTA5 31744
2825,2825,1545,54.7,1280,45.3,120.7,-888888888,206,7.3,312,11.0,241,8.5,220,7.8,180,6.4,421,14.9,278,9.8,309,10.9,148,5.2,105,3.7,267,9.5,123,4.4,15,0.5,30.6,-888888888,905,32.0,2054,72.7,1920,68.0,1838,65.1,456,16.1,405,14.3,1920,1920,1071,55.8,849,44.2,126.1,-888888888,405,405,188,46.4,217,53.6,86.6,-888888888,2825,2825,2783,98.5,42,1.5,2783,98.5,2478,87.7,139,4.9,8,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,158,5.6,42,1.5,31,1.1,3,0.1,0,0.0,0,0.0,2825,2825,2520,89.2,170,6.0,11,0.4,0,0.0,0,0.0,166,5.9,2825,2825,317,11.2,314,11.1,0,0.0,0,0.0,3,0.1,2508,88.8,2432,86.1,40,1.4,0,0.0,0,0.0,0,0.0,2,0.1,34,1.2,0,0.0,34,1.2,1136,-888888888,1783,1783,976,54.7,807,45.3,ZCTA5 31749
6831,6831,3518,51.5,3313,48.5,106.2,-888888888,216,3.2,375,5.5,536,7.8,850,12.4,360,5.3,665,9.7,1000,14.6,922,13.5,346,5.1,378,5.5,719,10.5,395,5.8,69,1.0,39.5,-888888888,1476,21.6,5657,82.8,5355,78.4,4732,69.3,1326,19.4,1183,17.3,5355,5355,2761,51.6,2594,48.4,106.4,-888888888,1183,1183,536,45.3,647,54.7,82.8,-888888888,6831,6831,6787,99.4,44,0.6,6787,99.4,4194,61.4,2505,36.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,0.6,0,0.0,27,0.4,0,0.0,0,0.0,0,0.0,0,0.0,11,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,0.7,44,0.6,33,0.5,0,0.0,0,0.0,0,0.0,6831,6831,4238,62.0,2538,37.2,0,0.0,38,0.6,0,0.0,61,0.9,6831,6831,259,3.8,134,2.0,30,0.4,0,0.0,95,1.4,6572,96.2,4013,58.7,2468,36.1,0,0.0,38,0.6,0,0.0,20,0.3,33,0.5,0,0.0,33,0.5,2911,-888888888,5316,5316,2722,51.2,2594,48.8,ZCTA5 31774
1819,1819,826,45.4,993,54.6,83.2,-888888888,58,3.2,131,7.2,115,6.3,102,5.6,113,6.2,306,16.8,165,9.1,258,14.2,223,12.3,122,6.7,128,7.0,66,3.6,32,1.8,39.9,-888888888,347,19.1,1507,82.8,1472,80.9,1397,76.8,282,15.5,226,12.4,1472,1472,677,46.0,795,54.0,85.2,-888888888,226,226,77,34.1,149,65.9,51.7,-888888888,1819,1819,1792,98.5,27,1.5,1792,98.5,1233,67.8,499,27.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,3.3,27,1.5,17,0.9,4,0.2,0,0.0,0,0.0,1819,1819,1260,69.3,522,28.7,4,0.2,6,0.3,0,0.0,60,3.3,1819,1819,107,5.9,101,5.6,0,0.0,0,0.0,6,0.3,1712,94.1,1192,65.5,499,27.4,0,0.0,0,0.0,0,0.0,0,0.0,21,1.2,0,0.0,21,1.2,856,-888888888,1455,1455,660,45.4,795,54.6,ZCTA5 31795
3167,3167,1597,50.4,1570,49.6,101.7,-888888888,82,2.6,183,5.8,187,5.9,312,9.9,186,5.9,190,6.0,533,16.8,693,21.9,233,7.4,132,4.2,261,8.2,139,4.4,36,1.1,41.0,-888888888,638,20.1,2659,84.0,2529,79.9,2371,74.9,507,16.0,436,13.8,2529,2529,1269,50.2,1260,49.8,100.7,-888888888,436,436,181,41.5,255,58.5,71.0,-888888888,3167,3167,3115,98.4,52,1.6,3115,98.4,2452,77.4,583,18.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,2.5,0,0.0,0,0.0,26,0.8,0,0.0,12,0.4,0,0.0,42,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.6,27,0.9,0,0.0,25,0.8,0,0.0,3167,3167,2504,79.1,610,19.3,0,0.0,105,3.3,0,0.0,0,0.0,3167,3167,31,1.0,20,0.6,0,0.0,0,0.0,11,0.3,3136,99.0,2421,76.4,583,18.4,0,0.0,80,2.5,0,0.0,0,0.0,52,1.6,0,0.0,52,1.6,1098,-888888888,2506,2506,1269,50.6,1237,49.4,ZCTA5 31807
3889,3889,2997,77.1,892,22.9,336.0,-888888888,78,2.0,84,2.2,102,2.6,180,4.6,378,9.7,1275,32.8,658,16.9,539,13.9,190,4.9,97,2.5,204,5.2,78,2.0,26,0.7,33.3,-888888888,325,8.4,3625,93.2,3564,91.6,3377,86.8,357,9.2,308,7.9,3564,3564,2825,79.3,739,20.7,382.3,-888888888,308,308,112,36.4,196,63.6,57.1,-888888888,3889,3889,3875,99.6,14,0.4,3875,99.6,765,19.7,1746,44.9,9,0.2,0,0.0,0,0.0,0,0.0,0,0.0,187,4.8,8,0.2,81,2.1,0,0.0,0,0.0,0,0.0,9,0.2,89,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1168,30.0,14,0.4,0,0.0,0,0.0,0,0.0,0,0.0,3889,3889,779,20.0,1746,44.9,9,0.2,187,4.8,0,0.0,1182,30.4,3889,3889,1177,30.3,384,9.9,0,0.0,78,2.0,715,18.4,2712,69.7,756,19.4,1717,44.2,9,0.2,187,4.8,0,0.0,43,1.1,0,0.0,0,0.0,0,0.0,1063,-888888888,1508,1508,769,51.0,739,49.0,ZCTA5 31815
267,267,94,35.2,173,64.8,54.3,-888888888,42,15.7,0,0.0,83,31.1,55,20.6,0,0.0,55,20.6,0,0.0,2,0.7,5,1.9,6,2.2,0,0.0,9,3.4,10,3.7,15.2,-888888888,180,67.4,87,32.6,87,32.6,87,32.6,25,9.4,19,7.1,87,87,11,12.6,76,87.4,14.5,-888888888,19,19,9,47.4,10,52.6,90.0,-888888888,267,267,267,100.0,0,0.0,267,100.0,32,12.0,235,88.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267,267,32,12.0,235,88.0,0,0.0,0,0.0,0,0.0,0,0.0,267,267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267,100.0,32,12.0,235,88.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,-888888888,87,87,11,12.6,76,87.4,ZCTA5 31821
857,857,429,50.1,428,49.9,100.2,-888888888,110,12.8,26,3.0,14,1.6,15,1.8,33,3.9,194,22.6,44,5.1,57,6.7,63,7.4,91,10.6,89,10.4,88,10.3,33,3.9,38.0,-888888888,160,18.7,707,82.5,697,81.3,692,80.7,275,32.1,210,24.5,697,697,344,49.4,353,50.6,97.5,-888888888,210,210,93,44.3,117,55.7,79.5,-888888888,857,857,849,99.1,8,0.9,849,99.1,809,94.4,32,3.7,8,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.9,0,0.0,8,0.9,0,0.0,0,0.0,857,857,817,95.3,32,3.7,16,1.9,0,0.0,0,0.0,0,0.0,857,857,7,0.8,0,0.0,0,0.0,0,0.0,7,0.8,850,99.2,802,93.6,32,3.7,8,0.9,0,0.0,0,0.0,0,0.0,8,0.9,0,0.0,8,0.9,411,-888888888,681,681,344,50.5,337,49.5,ZCTA5 31823
32717,32717,15292,46.7,17425,53.3,87.8,-888888888,2459,7.5,2324,7.1,1933,5.9,1755,5.4,1924,5.9,5533,16.9,4278,13.1,3718,11.4,2214,6.8,1731,5.3,2630,8.0,1436,4.4,782,2.4,36.0,-888888888,7972,24.4,25438,77.8,24745,75.6,23893,73.0,5608,17.1,4848,14.8,24745,24745,11428,46.2,13317,53.8,85.8,-888888888,4848,4848,2086,43.0,2762,57.0,75.5,-888888888,32717,32717,31256,95.5,1461,4.5,31256,95.5,20833,63.7,8447,25.8,68,0.2,36,0.1,0,0.0,0,0.0,0,0.0,1160,3.5,522,1.6,259,0.8,152,0.5,51,0.2,64,0.2,0,0.0,112,0.3,26,0.1,0,0.0,26,0.1,0,0.0,0,0.0,722,2.2,1461,4.5,678,2.1,93,0.3,231,0.7,27,0.1,32717,32717,21992,67.2,9500,29.0,188,0.6,1646,5.0,78,0.2,865,2.6,32717,32717,2016,6.2,1132,3.5,455,1.4,35,0.1,394,1.2,30701,93.8,19806,60.5,8274,25.3,68,0.2,1160,3.5,26,0.1,66,0.2,1301,4.0,56,0.2,1245,3.8,14961,-888888888,24198,24198,11038,45.6,13160,54.4,ZCTA5 31904
39151,39151,19043,48.6,20108,51.4,94.7,-888888888,3112,7.9,2930,7.5,2699,6.9,1872,4.8,2857,7.3,7114,18.2,5344,13.6,4498,11.5,2005,5.1,1923,4.9,2665,6.8,1276,3.3,856,2.2,33.4,-888888888,10182,26.0,29855,76.3,28969,74.0,27797,71.0,5765,14.7,4797,12.3,28969,28969,13559,46.8,15410,53.2,88.0,-888888888,4797,4797,2044,42.6,2753,57.4,74.2,-888888888,39151,39151,36173,92.4,2978,7.6,36173,92.4,24147,61.7,8857,22.6,65,0.2,35,0.1,0,0.0,0,0.0,0,0.0,1320,3.4,491,1.3,0,0.0,126,0.3,63,0.2,218,0.6,17,0.0,405,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1784,4.6,2978,7.6,1174,3.0,15,0.0,808,2.1,0,0.0,39151,39151,26689,68.2,10520,26.9,274,0.7,2356,6.0,55,0.1,2487,6.4,39151,39151,4098,10.5,746,1.9,1332,3.4,263,0.7,1757,4.5,35053,89.5,23058,58.9,8580,21.9,65,0.2,1320,3.4,0,0.0,59,0.2,1971,5.0,39,0.1,1932,4.9,16466,-888888888,27787,27787,13129,47.2,14658,52.8,ZCTA5 31909
